AcceptedTaxonID	DistributionElement	StandardInUse
1201849	MLY-PM	TDWG Level 4 code
1201849	Peninsular Malaysia	text
1201850	CHC-YN	TDWG Level 4 code
1201850	China: Yunnan	text
1201852	China: Jiangxi	text
1201852	CHS-JX	TDWG Level 4 code
1201853	CHC-SC	TDWG Level 4 code
1201853	China: Chongqing	text
1201854	36    	TDWG Level 2 code
1201854	China: Yunnan	text
1201856	4	TDWG Level 1 code
1201856	BOR-BR	TDWG Level 4 code
1201856	Borneo	text
1201856	BOR-SB	TDWG Level 4 code
1201860	36    	TDWG Level 2 code
1201860	China: Yunnan	text
1201861	JAP	TDWG Level 3 code
1201861	Japan	text
1201861	TAI	TDWG Level 3 code
1201863	IND	TDWG Level 3 code
1201863	India: Madras	text
1201864	China: Chongqing, Guizhou, Hunan; also Myanmar	text
1201864	MYA	TDWG Level 3 code
1201865	BAN	TDWG Level 3 code
1201865	Bangladesh	text
1201866	VIE	TDWG Level 3 code
1201866	Vietnam	text
1201868	MYA	TDWG Level 3 code
1201868	Myanmar	text
1201870	CHC-YN	TDWG Level 4 code
1201870	China: Yunnan	text
1201872	India, Sri Lanka	text
1201872	SRL	TDWG Level 3 code
1201885	ASS	TDWG Level 3 code
1201885	IND	TDWG Level 3 code
1201885	India	text
1201886	PHI	TDWG Level 3 code
1201886	Sri Lanka [not China]	text
1201886	SRL	TDWG Level 3 code
1201887	BAN	TDWG Level 3 code
1201887	IND	TDWG Level 3 code
1201887	India, Jawa	text
1201887	JAW	TDWG Level 3 code
1201891	Sri Lanka	text
1201891	SRL	TDWG Level 3 code
1201896	Sri Lanka	text
1201896	SRL	TDWG Level 3 code
1201897	IND	TDWG Level 3 code
1201897	India	text
1201898	IND	TDWG Level 3 code
1201898	India	text
1201899	IND	TDWG Level 3 code
1201899	India	text
1201900	IND	TDWG Level 3 code
1201900	India	text
1201901	VIE	TDWG Level 3 code
1201901	Vietnam	text
1201902	JAW	TDWG Level 3 code
1201902	Jawa	text
1201903	VIE	TDWG Level 3 code
1201903	Vietnam	text
1201904	IND	TDWG Level 3 code
1201904	India	text
1201905	China: Zhejiang	text
1201905	CHS-ZJ	TDWG Level 4 code
1201906	BOR	TDWG Level 3 code
1201906	Borneo	text
1201907	China: Hunan;  India	text
1201907	IND	TDWG Level 3 code
1201908	China & India	text
1201908	IND	TDWG Level 3 code
1201911	China: Hunan	text
1201911	CHS-HN	TDWG Level 4 code
1201912	JAW	TDWG Level 3 code
1201912	Jawa	text
1201913	MYA	TDWG Level 3 code
1201913	Myanmar	text
1201914	China: Zizang [Tibet]	text
1201914	CHT	TDWG Level 3 code
1201915	China: Zhejiang	text
1201915	CHS-ZJ	TDWG Level 4 code
1201916	China: Henan	text
1201916	CHS-HE	TDWG Level 4 code
1201917	Cambodia	text
1201917	CBD	TDWG Level 3 code
1201919	China: Shaanxi	text
1201919	CHN-SA	TDWG Level 4 code
1201920	China: Guangdong, Guangxi, Hong Kong	text
1201920	CHS-GD	TDWG Level 4 code
1201920	CHS-HK	TDWG Level 4 code
1201922	VIE	TDWG Level 3 code
1201922	Vietnam	text
1201923	IND	TDWG Level 3 code
1201923	Sri Lanka	text
1201923	SRL	TDWG Level 3 code
1201925	36    	TDWG Level 2 code
1201925	CHC-SC	TDWG Level 4 code
1201925	China: Guizhou, Jiangxi, Sichuan	text
1201926	China: Gansu	text
1201926	CHN-GS	TDWG Level 4 code
1201927	IND	TDWG Level 3 code
1201927	India	text
1201928	IND	TDWG Level 3 code
1201928	India	text
1201929	40    	TDWG Level 2 code
1201929	Cambodia, India	text
1201929	CBD	TDWG Level 3 code
1201930	VIE	TDWG Level 3 code
1201930	Vietnam	text
1201931	JAW	TDWG Level 3 code
1201931	Jawa	text
1201932	CHC-YN	TDWG Level 4 code
1201932	China: Yunnan	text
1201933	VIE	TDWG Level 3 code
1201933	Vietnam	text
1201934	VIE	TDWG Level 3 code
1201934	Vietnam	text
1201935	IND	TDWG Level 3 code
1201935	India	text
1201936	JAW	TDWG Level 3 code
1201936	Jawa	text
1201937	China: Henan	text
1201937	CHS-HE	TDWG Level 4 code
1201938	JAW	TDWG Level 3 code
1201938	Jawa, ?	text
1201939	VIE	TDWG Level 3 code
1201939	Vietnam	text
1201940	TAI	TDWG Level 3 code
1201940	Taiwan	text
1201941	VIE	TDWG Level 3 code
1201941	Vietnam	text
1201942	IND	TDWG Level 3 code
1201942	India	text
1201943	MYA	TDWG Level 3 code
1201943	Myanmar	text
1201945	SUL	TDWG Level 3 code
1201945	Sulawesi	text
1201947	TAI	TDWG Level 3 code
1201947	Taiwan	text
1201948	CHC-HU	TDWG Level 4 code
1201948	China: Hubei	text
1201949	IND	TDWG Level 3 code
1201949	India	text
1201950	THA	TDWG Level 3 code
1201950	Thailand	text
1201951	VIE	TDWG Level 3 code
1201951	Vietnam	text
1201952	CHC-CQ	TDWG Level 4 code
1201952	CHC-GZ	TDWG Level 4 code
1201952	China: Chongqing, Guizhou	text
1201953	JAW	TDWG Level 3 code
1201953	Jawa	text
1201954	36    	TDWG Level 2 code
1201954	China: Henan	text
1201955	China: Gansu, Guangxi, Guizhou, Henan, Hubei, Hunan, Shaanxi	text
1201955	CHN-SA	TDWG Level 4 code
1201956	China: Shaanxi; Japan	text
1201956	JAP	TDWG Level 3 code
1201957	China: Henan	text
1201957	CHS-HE	TDWG Level 4 code
1201958	KOR	TDWG Level 3 code
1201958	Korea: Chuwangsan	text
1201959	IND	TDWG Level 3 code
1201959	India	text
1201960	Sri Lanka	text
1201960	SRL	TDWG Level 3 code
1201961	JAW	TDWG Level 3 code
1201961	Jawa	text
1201963	Sri Lanka	text
1201963	SRL	TDWG Level 3 code
1201964	BAN	TDWG Level 3 code
1201964	JAW	TDWG Level 3 code
1201964	Jawa, Bangladesh	text
1201965	4	TDWG Level 1 code
1201965	JAW	TDWG Level 3 code
1201965	Jawa	text
1201966	SUL	TDWG Level 3 code
1201966	Sulawesi	text
1201967	China: Jilin, Liaoning	text
1201967	CHM-LN	TDWG Level 4 code
1201968	JAW	TDWG Level 3 code
1201968	Jawa, Peninsular Malaysia, Singapore, Sumatra	text
1201968	MLY-PM	TDWG Level 4 code
1201968	SUM	TDWG Level 3 code
1201973	VIE	TDWG Level 3 code
1201973	Vietnam	text
1201974	CHC-CQ	TDWG Level 4 code
1201974	China: Chongqing	text
1201975	Chinba: Xizang [Tibet]	text
1201975	CHT	TDWG Level 3 code
1201976	IND	TDWG Level 3 code
1201976	India	text
1201977	China: Guangxi, Guizhou	text
1201977	CHS-GX	TDWG Level 4 code
1201978	IND	TDWG Level 3 code
1201978	India	text
1201979	CHC-SC	TDWG Level 4 code
1201979	China: Sichuan	text
1201980	Bhutan	text
1201980	EHM-BH	TDWG Level 4 code
1201981	China: Xizang [Tibet]; India	text
1201981	IND	TDWG Level 3 code
1201982	Indonesia	text
1201982	MOL	TDWG Level 3 code
1201983	PHI	TDWG Level 3 code
1201983	Philippines	text
1201984	China: Chongqing, Gansu, Guangxi, Guizhou, Hubei, Shaanxi, Sichuan 	text
1201984	CHN-GS	TDWG Level 4 code
1201984	CHN-SA	TDWG Level 4 code
1201986	Sri Lanka	text
1201986	SRL	TDWG Level 3 code
1201988	Maluka: Kei Island	text
1201988	MOL	TDWG Level 3 code
1201989	Maluka	text
1201989	MOL	TDWG Level 3 code
1201990	VIE	TDWG Level 3 code
1201990	Vietnam	text
1201991	VIE	TDWG Level 3 code
1201991	Vietnam	text
1201992	China: Guangdong, Guangxi, Guizhou, Hainan, Hunan, Yunnan; also Hong Kong	text
1201992	CHS-HN	TDWG Level 4 code
1201993	China: Xixang [Tibet]; India	text
1201993	IND	TDWG Level 3 code
1201994	IND	TDWG Level 3 code
1201994	India	text
1201995	PHI	TDWG Level 3 code
1201995	Philippines	text
1201996	BOR	TDWG Level 3 code
1201996	JAW	TDWG Level 3 code
1201996	Malesia	text
1201996	MLY-PM	TDWG Level 4 code
1201997	THA	TDWG Level 3 code
1201997	Thailand	text
1201998	China: Guizhou, Hunan, Zhejiang	text
1201998	CHS-HN	TDWG Level 4 code
1201999	CHC-CQ	TDWG Level 4 code
1201999	China: Chongquin	text
1202000	CHC-GZ	TDWG Level 4 code
1202000	China: Guizhou, Hunan	text
1202000	CHS-HN	TDWG Level 4 code
1202001	China: Guangxi, Guizhou	text
1202001	CHS-GX	TDWG Level 4 code
1202002	Christmas Island [Australia]	text
1202002	XMS	TDWG Level 3 code
1202003	JAW	TDWG Level 3 code
1202003	Jawa	text
1202004	VIE	TDWG Level 3 code
1202004	Vietnam	text
1202005	VIE	TDWG Level 3 code
1202005	Vietnam	text
1202006	THA	TDWG Level 3 code
1202006	Thailand, also China	text
1202007	China: Zhejiang	text
1202007	CHS-ZJ	TDWG Level 4 code
1202008	Sri Lanka	text
1202008	SRL	TDWG Level 3 code
1202009	31    	TDWG Level 2 code
1202009	Russia	text
1202010	JAW	TDWG Level 3 code
1202010	Jawa	text
1202011	MYA	TDWG Level 3 code
1202011	Myanmar	text
1202012	JAW	TDWG Level 3 code
1202012	Jawa	text
1202013	AND	TDWG Level 3 code
1202013	India: Andaman Islands	text
1202014	BOR	TDWG Level 3 code
1202014	Borneo	text
1202015	CHC-HU	TDWG Level 4 code
1202015	China: Hubei	text
1202016	China: Henan, Shaanxi	text
1202016	CHS-HE	TDWG Level 4 code
1202018	CHC-YN	TDWG Level 4 code
1202018	China: Yunnan	text
1202019	MYA	TDWG Level 3 code
1202019	Myanmar	text
1202020	IND	TDWG Level 3 code
1202020	India	text
1202021	IND	TDWG Level 3 code
1202021	India	text
1202022	China: Yunnan	text
1202022	MYA	TDWG Level 3 code
1202023	MYA	TDWG Level 3 code
1202023	Myanmar	text
1202024	CHC-YN	TDWG Level 4 code
1202024	China: Yunnan	text
1202025	CHC-YN	TDWG Level 4 code
1202025	China: Yunnan	text
1202026	China: Gansu	text
1202026	CHN-GS	TDWG Level 4 code
1202027	IND	TDWG Level 3 code
1202027	India	text
1202029	CHC-SC	TDWG Level 4 code
1202029	China: Sichuan	text
1202030	China: Zhejiang	text
1202030	CHS-ZJ	TDWG Level 4 code
1202032	China: Henan	text
1202032	CHS-HE	TDWG Level 4 code
1202033	CHH	TDWG Level 3 code
1202033	China: Hainan	text
1202034	CHH	TDWG Level 3 code
1202034	China: Hainan	text
1202035	CHH	TDWG Level 3 code
1202035	China: Hainan	text
1202036	CHH	TDWG Level 3 code
1202036	China: Hainan	text
1202037	CHH	TDWG Level 3 code
1202037	China: Hainan	text
1202038	CHH	TDWG Level 3 code
1202038	China: Hainan	text
1202039	CHC-GZ	TDWG Level 4 code
1202039	China: Guizhou	text
1202040	CHC-GZ	TDWG Level 4 code
1202040	China: Guizhou	text
1202041	Vietnam	text
1202042	3	TDWG Level 1 code
1202042	VIE	TDWG Level 3 code
1202042	Vietnam	text
1202043	CHC-YN	TDWG Level 4 code
1202043	China: Guangxi & Yunnan	text
1202043	CHS-GX	TDWG Level 4 code
1202044	China: Guangxi	text
1202044	CHS-GX	TDWG Level 4 code
1202045	CHC-GZ	TDWG Level 4 code
1202045	China: Guizhou	text
1202046	China: Gansu	text
1202046	CHN-GS	TDWG Level 4 code
1202047	CHC-GZ	TDWG Level 4 code
1202047	China: Guizhou	text
1202048	China: Henan	text
1202048	CHS-HE	TDWG Level 4 code
1202049	China: Shanxi	text
1202049	CHN-SA	TDWG Level 4 code
1202050	China: Guangdong	text
1202050	CHS-GD	TDWG Level 4 code
1202051	China: Gansu	text
1202051	CHN-GS	TDWG Level 4 code
1202052	CHC-YN	TDWG Level 4 code
1202052	China: Gansu	text
1202053	China: Guangxi	text
1202053	CHS-GX	TDWG Level 4 code
1202054	CHC-YN	TDWG Level 4 code
1202054	China: Yunnan	text
1202055	China: Gansu	text
1202055	CHN-GS	TDWG Level 4 code
1202056	36    	TDWG Level 2 code
1202056	China: Anhui, Jiangsu, Shandong and Zhejiang	text
1202057	China: Gansu	text
1202057	CHN-GS	TDWG Level 4 code
1202058	China: Gansu	text
1202058	CHN-GS	TDWG Level 4 code
1202059	China: Guangxi	text
1202059	CHS-GX	TDWG Level 4 code
1202060	China: Guangxi	text
1202060	CHS-GX	TDWG Level 4 code
1202061	CHC-SC	TDWG Level 4 code
1202061	China: Sichuan	text
1202062	CHC-YN	TDWG Level 4 code
1202062	China: Yunnan	text
1202063	China: Fujian	text
1202063	CHS-FJ	TDWG Level 4 code
1202064	China: Zheijiang	text
1202064	CHS-ZJ	TDWG Level 4 code
1202065	CHH	TDWG Level 3 code
1202065	China: Hainan	text
1202066	China: Guangxi	text
1202066	CHS-GX	TDWG Level 4 code
1202067	CHC-YN	TDWG Level 4 code
1202067	China: Yunnan 	text
1202068	China: Guangdong	text
1202068	CHS-GD	TDWG Level 4 code
1202069	China: Guangxi	text
1202069	CHS-GX	TDWG Level 4 code
1202070	CHC-YN	TDWG Level 4 code
1202070	China: Yunnan	text
1202071	CHC-YN	TDWG Level 4 code
1202071	China: Yunnan	text
1202072	CHC-YN	TDWG Level 4 code
1202072	China: Yunnan	text
1202073	China: Guangdong	text
1202073	CHS-GD	TDWG Level 4 code
1202074	CHC-YN	TDWG Level 4 code
1202074	China: Yunnan	text
1202075	CHC-YN	TDWG Level 4 code
1202075	China: Ynnan	text
1202076	CHC-YN	TDWG Level 4 code
1202076	China: Yunnan	text
1202077	THA	TDWG Level 3 code
1202077	Thailand	text
1202078	THA	TDWG Level 3 code
1202078	Thailand	text
1202079	THA	TDWG Level 3 code
1202079	Thailand	text
1202080	THA	TDWG Level 3 code
1202080	Thailand	text
1202081	THA	TDWG Level 3 code
1202081	Thailand	text
1202082	THA	TDWG Level 3 code
1202082	Thailand	text
1202083	CHC-YN	TDWG Level 4 code
1202083	China: Yunnan	text
1202087	China: Guangxi	text
1202087	CHS-GX	TDWG Level 4 code
1202089	CHC-YN	TDWG Level 4 code
1202089	China: Yunnan	text
1202091	CHC-YN	TDWG Level 4 code
1202091	China: Yunnan	text
1202092	CHC-SC	TDWG Level 4 code
1202092	China: Sichuan	text
1202093	CHC-YN	TDWG Level 4 code
1202093	China: Yunnan	text
1202094	CHC-YN	TDWG Level 4 code
1202094	China: Yunnan	text
1202095	CHC-YN	TDWG Level 4 code
1202095	China: Yunnan	text
1202101	IND	TDWG Level 3 code
1202101	India	text
1202102	BAN	TDWG Level 3 code
1202102	Bangladesh	text
1202103	SUL	TDWG Level 3 code
1202103	Sulawesi	text
1202104	IND	TDWG Level 3 code
1202104	India	text
1202108	THA	TDWG Level 3 code
1202108	Thailand	text
1202110	VIE	TDWG Level 3 code
1202110	Vietman	text
1202112	China: Henan	text
1202112	CHS-HE	TDWG Level 4 code
1202113	CHC-SC	TDWG Level 4 code
1202113	China: Sichuan	text
1202115	THA	TDWG Level 3 code
1202115	VIE	TDWG Level 3 code
1202115	Vietnam	text
1202117	MYA	TDWG Level 3 code
1202117	Myanmar	text
1202118	MYA	TDWG Level 3 code
1202118	Myanmar	text
1202119	CHC-YN	TDWG Level 4 code
1202119	China: Yunnan	text
1202120	THA	TDWG Level 3 code
1202120	Thailand	text
1202122	THA	TDWG Level 3 code
1202122	Thailand	text
1202124	36    	TDWG Level 2 code
1202124	SW China	text
1202125	36    	TDWG Level 2 code
1202125	SW China	text
1202126	36    	TDWG Level 2 code
1202126	SW China	text
1202127	CHC-YN	TDWG Level 4 code
1202127	China: Yunnan	text
1202128	CHC-YN	TDWG Level 4 code
1202128	China: Yunnan	text
1202130	China: Jiangxi	text
1202130	CHS-JX	TDWG Level 4 code
1202131	CHC-SC	TDWG Level 4 code
1202131	China: Sichuan	text
1202132	CHC-SC	TDWG Level 4 code
1202132	China: Sichuan	text
1202133	CHC-SC	TDWG Level 4 code
1202133	China: Sichuan	text
1202134	CHC-YN	TDWG Level 4 code
1202134	China: Yunnan	text
1202135	China: Guangxi	text
1202135	CHS-GX	TDWG Level 4 code
1202136	CHC-SC	TDWG Level 4 code
1202136	China: Sichuan	text
1202137	China: Shaanxi	text
1202137	CHN-SA	TDWG Level 4 code
1202138	China: Gansu	text
1202138	CHN-GS	TDWG Level 4 code
1202139	China: Xinjiang	text
1202139	CHX	TDWG Level 3 code
1202140	CHC-GZ	TDWG Level 4 code
1202140	China: Guizhou	text
1202141	CHC-YN	TDWG Level 4 code
1202141	China: Yunnan	text
1202142	CHC-GZ	TDWG Level 4 code
1202142	China: Ghizou	text
1202149	COS	TDWG Level 3 code
1202149	Costa Rica	text
1202150	COS	TDWG Level 3 code
1202150	Costa Rica	text
1202151	GUA	TDWG Level 3 code
1202151	Guatemala, Nicaragua	text
1202151	NIC	TDWG Level 3 code
1202153	COS	TDWG Level 3 code
1202153	GUA	TDWG Level 3 code
1202153	NIC	TDWG Level 3 code
1202153	Nicaragua, Guatemala and Costa Rica	text
1202155	GUY	TDWG Level 3 code
1202155	Guyana	text
1202157	84    	TDWG Level 2 code
1202157	Brazil	text
1202159	VEN	TDWG Level 3 code
1202159	Venezuela	text
1202161	79    	TDWG Level 2 code
1202161	Mexico: Sonoran desert, close to border with U.S.A.	text
1202163	PER	TDWG Level 3 code
1202163	Peru	text
1202164	Chile Central	text
1202164	CLC	TDWG Level 3 code
1202165	SUR	TDWG Level 3 code
1202165	Surinam	text
1202167	84    	TDWG Level 2 code
1202167	Brazil	text
1202169	VEN	TDWG Level 3 code
1202169	Venezuela	text
1202170	84    	TDWG Level 2 code
1202170	Brazil	text
1202171	84    	TDWG Level 2 code
1202171	Brazil	text
1202172	84    	TDWG Level 2 code
1202172	Brazil	text
1202173	CLM	TDWG Level 3 code
1202173	Colombia	text
1202174	AGW	TDWG Level 3 code
1202174	Argentina Northwest	text
1202175	VEN	TDWG Level 3 code
1202175	Venezuela	text
1202176	PAN	TDWG Level 3 code
1202176	Panamá	text
1202177	French Guiana	text
1202177	FRG	TDWG Level 3 code
1202179	84    	TDWG Level 2 code
1202179	Brazil	text
1202180	BOL	TDWG Level 3 code
1202180	Bolivia	text
1202181	Caribbean: Cuba	text
1202181	CUB	TDWG Level 3 code
1202182	ECU	TDWG Level 3 code
1202182	Ecuador	text
1202183	Caribbean: Guadeloupe	text
1202183	LEE-GU	TDWG Level 4 code
1202184	French Guiana	text
1202184	FRG	TDWG Level 3 code
1202185	ECU	TDWG Level 3 code
1202185	Ecuador	text
1202187	81    	TDWG Level 2 code
1202187	Caribbean: Guadeloupe	text
1202187	LEE-GU	TDWG Level 4 code
1202191	79    	TDWG Level 2 code
1202191	Mexico	text
1202193	84    	TDWG Level 2 code
1202193	Brazil	text
1202194	HON	TDWG Level 3 code
1202194	Honduras	text
1202195	84    	TDWG Level 2 code
1202195	Brazil	text
1202196	79    	TDWG Level 2 code
1202196	Mexico	text
1202197	PER	TDWG Level 3 code
1202197	Peru	text
1202198	GUA	TDWG Level 3 code
1202198	Guatemala	text
1202199	Chile Central	text
1202199	CLC	TDWG Level 3 code
1202200	GUA	TDWG Level 3 code
1202200	Guatemala	text
1202201	Caribbean: Puerto Rico	text
1202201	PUE	TDWG Level 3 code
1202202	Chile Central	text
1202202	CLC	TDWG Level 3 code
1202203	84    	TDWG Level 2 code
1202203	Brazil	text
1202204	Caribbean: Cuba	text
1202204	CUB	TDWG Level 3 code
1202205	84    	TDWG Level 2 code
1202205	Brazil	text
1202206	84    	TDWG Level 2 code
1202206	Brazil	text
1202207	PER	TDWG Level 3 code
1202207	Peru	text
1202208	French Guiana	text
1202208	FRG	TDWG Level 3 code
1202210	VEN	TDWG Level 3 code
1202210	Venezuela	text
1202211	79    	TDWG Level 2 code
1202211	GUA	TDWG Level 3 code
1202211	Guatemala and Mexico	text
1202212	VEN	TDWG Level 3 code
1202212	Venezuela	text
1202213	84    	TDWG Level 2 code
1202213	Brazil	text
1202214	84    	TDWG Level 2 code
1202214	Brazil	text
1202216	81    	TDWG Level 2 code
1202216	Caribbean: St. Thomas	text
1202218	84    	TDWG Level 2 code
1202218	Brazil	text
1202219	ECU	TDWG Level 3 code
1202219	Ecuador	text
1202220	PER	TDWG Level 3 code
1202220	Peru	text
1202221	80    	TDWG Level 2 code
1202221	PAN	TDWG Level 3 code
1202221	Panamá	text
1202223	French Guiana	text
1202223	FRG	TDWG Level 3 code
1202225	79    	TDWG Level 2 code
1202225	Mexico	text
1202227	79    	TDWG Level 2 code
1202227	Mexico (syntype)	text
1202228	84    	TDWG Level 2 code
1202228	Brazil	text
1202229	84    	TDWG Level 2 code
1202229	Brazil	text
1202230	84    	TDWG Level 2 code
1202230	Brazil	text
1202232	84    	TDWG Level 2 code
1202232	Brazil	text
1202233	VEN	TDWG Level 3 code
1202233	Venezuela	text
1202234	Chile Central	text
1202234	CLC	TDWG Level 3 code
1202235	PER	TDWG Level 3 code
1202235	Peru	text
1202236	PUE	TDWG Level 3 code
1202236	Puerto Rico, Tortuga	text
1202239	84    	TDWG Level 2 code
1202239	Brazil	text
1202240	VEN	TDWG Level 3 code
1202240	Venezuela	text
1202241	GUA	TDWG Level 3 code
1202241	Guatemala	text
1202242	Caribbean: Cuba	text
1202242	CUB	TDWG Level 3 code
1202243	PER	TDWG Level 3 code
1202243	Peru	text
1202244	COS	TDWG Level 3 code
1202244	Costa Rica	text
1202245	PER	TDWG Level 3 code
1202245	Peru	text
1202246	79    	TDWG Level 2 code
1202246	Mexico	text
1202247	PAN	TDWG Level 3 code
1202247	Panamá	text
1202248	GUA	TDWG Level 3 code
1202248	Guatemala	text
1202249	84    	TDWG Level 2 code
1202249	Brazil	text
1202250	79    	TDWG Level 2 code
1202250	Mexico	text
1202251	GUA	TDWG Level 3 code
1202251	Guatemala	text
1202252	GUY	TDWG Level 3 code
1202252	Guyana	text
1202253	COS	TDWG Level 3 code
1202253	GUA	TDWG Level 3 code
1202253	Guatemala and Costa Rica	text
1202254	79    	TDWG Level 2 code
1202254	Mexico	text
1202255	84    	TDWG Level 2 code
1202255	Brazil	text
1202256	84    	TDWG Level 2 code
1202256	Brazil	text
1202257	COS	TDWG Level 3 code
1202257	Costa Rica	text
1202258	79    	TDWG Level 2 code
1202258	Mexico	text
1202259	PER	TDWG Level 3 code
1202259	Peru	text
1202260	79    	TDWG Level 2 code
1202260	Mexico	text
1202261	VEN	TDWG Level 3 code
1202261	Venezuela	text
1202262	84    	TDWG Level 2 code
1202262	Brazil	text
1202263	79    	TDWG Level 2 code
1202263	Mexico	text
1202264	VEN	TDWG Level 3 code
1202264	Venezuela	text
1202266	Tobago	text
1202266	TRT	TDWG Level 3 code
1202268	Colombia, Panamá	text
1202268	PAN	TDWG Level 3 code
1202269	PAN	TDWG Level 3 code
1202269	Panama	text
1202270	COS	TDWG Level 3 code
1202270	Costa Rica	text
1202271	PAN	TDWG Level 3 code
1202271	Panamá	text
1202272	CUB	TDWG Level 3 code
1202272	Cuba	text
1202273	ECU	TDWG Level 3 code
1202273	Ecuador	text
1202274	PAR	TDWG Level 3 code
1202274	Paraguay	text
1202275	PAR	TDWG Level 3 code
1202275	Paraguay	text
1202276	COS	TDWG Level 3 code
1202276	Costa Rica	text
1202277	CLM	TDWG Level 3 code
1202277	Colombia	text
1202279	Trinidad & Tobago	text
1202279	TRT	TDWG Level 3 code
1202280	JAM	TDWG Level 3 code
1202280	West Indies: Jamaica	text
1202282	8	TDWG Level 1 code
1202282	Southern America	text
1202284	JAM	TDWG Level 3 code
1202284	Jamaica	text
1202286	JAM	TDWG Level 3 code
1202286	Jamaica	text
1202287	LEE-BV	TDWG Level 4 code
1202287	Puerto Rico, St. Croix, Tortola	text
1202288	Chile Central	text
1202288	CLC	TDWG Level 3 code
1202289	CLM	TDWG Level 3 code
1202289	Colombia	text
1202290	Caribbean: Cuba	text
1202290	CUB	TDWG Level 3 code
1202291	8	TDWG Level 1 code
1202291	Southern America	text
1202292	GUA	TDWG Level 3 code
1202292	Guatemala, Caribbean: Guadeloupe	text
1202292	LEE-GU	TDWG Level 4 code
1202293	GUA	TDWG Level 3 code
1202293	Guatemala	text
1202294	Caribbean: Dominican Republic and Haiti	text
1202294	DOM	TDWG Level 3 code
1202294	HAI	TDWG Level 3 code
1202297	JAM	TDWG Level 3 code
1202297	Jamaica	text
1202298	81    	TDWG Level 2 code
1202298	Caribbean, labelled 'India'	text
1202298	WIN-SL	TDWG Level 4 code
1202300	JAM	TDWG Level 3 code
1202300	Jamaica	text
1202301	Caribbean: Windward Is., St.Lucia	text
1202301	WIN-SL	TDWG Level 4 code
1202306	Trinidad	text
1202306	TRT	TDWG Level 3 code
1202308	84    	TDWG Level 2 code
1202308	Brazil, Espirito Santo	text
1202309	PER	TDWG Level 3 code
1202309	Peru, Umbara	text
1202310	ECU	TDWG Level 3 code
1202310	Ecuador	text
1202311	PER	TDWG Level 3 code
1202311	Peru	text
1202312	ECU	TDWG Level 3 code
1202312	Ecuador, Gualaquiza	text
1202313	BOL	TDWG Level 3 code
1202313	CLC	TDWG Level 3 code
1202313	PER	TDWG Level 3 code
1202313	Peru, Chile, Bolivia	text
1202314	BOL	TDWG Level 3 code
1202314	Bolivia	text
1202315	CLM	TDWG Level 3 code
1202315	Colombia	text
1202316	CLM	TDWG Level 3 code
1202316	Colombia	text
1202318	BOL	TDWG Level 3 code
1202318	Bolivia, Peru	text
1202318	PER	TDWG Level 3 code
1202319	BOL	TDWG Level 3 code
1202319	Bolivia	text
1202320	GUY	TDWG Level 3 code
1202320	Guyana	text
1202324	79    	TDWG Level 2 code
1202324	Mexico	text
1202325	CLM	TDWG Level 3 code
1202325	Colombia	text
1202326	CLM	TDWG Level 3 code
1202326	Colombia	text
1202327	CLM	TDWG Level 3 code
1202327	Colombia	text
1202328	CLM	TDWG Level 3 code
1202328	Colombia	text
1202329	PER	TDWG Level 3 code
1202329	Peru	text
1202330	CLM	TDWG Level 3 code
1202330	Colombia	text
1202332	CLM	TDWG Level 3 code
1202332	Colombia	text
1202333	PAN	TDWG Level 3 code
1202333	Panama	text
1202334	BOL	TDWG Level 3 code
1202334	Bolivia	text
1202335	ECU	TDWG Level 3 code
1202335	Ecuador	text
1202336	ECU	TDWG Level 3 code
1202336	Ecuador	text
1202337	CLM	TDWG Level 3 code
1202337	Colombia	text
1202338	CLM	TDWG Level 3 code
1202338	Colombia	text
1202339	ECU	TDWG Level 3 code
1202339	Ecuador	text
1202340	CLM	TDWG Level 3 code
1202340	Colombia	text
1202341	CLM	TDWG Level 3 code
1202341	Colombia	text
1202342	CUB	TDWG Level 3 code
1202342	Cuba	text
1202343	84    	TDWG Level 2 code
1202343	Brazil	text
1202344	VEN	TDWG Level 3 code
1202344	Venezuela	text
1202347	ECU	TDWG Level 3 code
1202347	Ecuador	text
1202349	CLM	TDWG Level 3 code
1202349	Colombia	text
1202350	CLM	TDWG Level 3 code
1202350	Colombia	text
1202351	8	TDWG Level 1 code
1202352	CLM	TDWG Level 3 code
1202352	Colombia	text
1202353	CLM	TDWG Level 3 code
1202353	Colombia	text
1202354	CLM	TDWG Level 3 code
1202354	Colombia	text
1202355	CLM	TDWG Level 3 code
1202355	Colombia	text
1202356	CLM	TDWG Level 3 code
1202356	Colombia	text
1202357	CLM	TDWG Level 3 code
1202357	Colombia	text
1202358	CLM	TDWG Level 3 code
1202358	Colombia	text
1202359	CLM	TDWG Level 3 code
1202359	Colombia	text
1202360	CLM	TDWG Level 3 code
1202360	Colombia	text
1202361	CLM	TDWG Level 3 code
1202361	Colombia	text
1202363	CLM	TDWG Level 3 code
1202363	Colombia	text
1202364	ECU	TDWG Level 3 code
1202364	Ecuador	text
1202365	ECU	TDWG Level 3 code
1202365	Ecuador	text
1202366	ECU	TDWG Level 3 code
1202366	Ecuador	text
1202367	CLM	TDWG Level 3 code
1202367	Colombia	text
1202368	CLM	TDWG Level 3 code
1202368	Colombia	text
1202370	CLM	TDWG Level 3 code
1202370	Colombia	text
